Actual,Predicted,TCN_trend,TCN_volatility,TCN_momentum
1.0474823713302612,1.05001177537059,2.4998431,2.9162178,-0.7890217
1.0461344718933103,1.0474397264214697,2.5067902,2.8932962,-0.7807752
1.0524100065231323,1.0460904375861921,2.5219831,2.8988209,-0.796195
1.0488777160644531,1.052370837526309,2.4928985,2.9039857,-0.7461885
1.039511799812317,1.0488380492366278,2.5001388,2.8846378,-0.7550398
1.0413846969604492,1.0394635589970453,2.5281696,2.8864436,-0.8444985
1.0485037565231323,1.0413341757544878,2.5129,2.897812,-0.8514825
1.062699317932129,1.0484575076860332,2.4969683,2.910294,-0.80253744
1.0794938802719116,1.0626564416406588,2.4636302,2.9711294,-0.75603616
1.0787951946258545,1.0794657944244945,2.421979,3.0200095,-0.6382069
1.086059331893921,1.078781021013221,2.474555,2.9646125,-0.51960903
1.0839403867721558,1.086055880554803,2.461256,2.947793,-0.38962474
1.0914170742034912,1.08393580981121,2.4172146,2.9189851,-0.4334445
1.0886249542236328,1.091419775089524,2.3894331,2.9268074,-0.37436134
1.085564136505127,1.0886256168458508,2.397979,2.9216056,-0.39468026
1.0881274938583374,1.0855597657483576,2.407087,2.9219394,-0.43155536
1.091917634010315,1.088125621181964,2.3910437,2.9255729,-0.41359317
1.093948245048523,1.0919214111410318,2.381206,2.9246495,-0.37080288
1.0911908149719238,1.0939532032841788,2.3804994,2.9276848,-0.35145453
1.0856702327728271,1.0911935695795636,2.3909614,2.9228613,-0.37086827
1.083576202392578,1.08566487082049,2.4029624,2.9245543,-0.43883675
1.0803569555282593,1.0835675609830513,2.4016347,2.9238143,-0.4643802
1.0787487030029297,1.0803459030752653,2.40937,2.9164677,-0.4847018
1.0742061138153076,1.0787365471079788,2.4150276,2.913096,-0.49446175
1.0801001787185667,1.0741898037848319,2.428728,2.906755,-0.5320295
1.082391619682312,1.0800899886074404,2.409596,2.9134514,-0.4778008
1.0818880796432495,1.0823858656256231,2.4080167,2.9072566,-0.44195986
1.0795987844467163,1.0818826229261842,2.4182816,2.9063754,-0.43993676
1.090869426727295,1.079588834317247,2.4215403,2.9104147,-0.47597417
1.1043744087219238,1.0908711035997787,2.3795981,2.9292436,-0.39025944
1.098454475402832,1.104386141135674,2.3501263,2.9670486,-0.2922426
1.0915361642837524,1.098460031884019,2.3893337,2.9522429,-0.31995475
1.0980443954467771,1.091536722775644,2.4106386,2.943113,-0.37715945
1.0952062606811523,1.098052193772648,2.358837,2.9496548,-0.34652895
1.1257838010787964,1.0952125449455832,2.3719504,2.9301944,-0.34537742
1.1343141794204712,1.125805167113451,2.3155124,3.0551183,-0.19731975
1.1339668035507202,1.1343256483165984,2.3722668,3.1928449,-0.19398966
1.1292672157287598,1.1339687178884588,2.6040678,3.1569645,-0.08794008
1.1396790742874146,1.1292811318014186,2.4002547,3.0859158,-0.031292513
1.1512778997421265,1.139728091660287,2.2506657,3.0131545,0.0020336504
1.1351252794265747,1.151345585618643,2.2179396,3.03764,0.09127104
1.132733702659607,1.1351623186302555,2.2767844,3.0304601,-0.05352839
1.1371906995773315,1.132770832708346,2.278011,3.006949,-0.060192447
1.1343141794204712,1.1372367152898069,2.2561383,3.0080616,-0.019292373
1.1409143209457395,1.1343554903419486,2.2669797,3.0053215,-0.04125715
1.1389262676239014,1.140964802901713,2.2478194,3.0166974,0.011228703
1.1324899196624756,1.1389745621351242,2.2524264,3.0093884,-0.0023417915
1.1296498775482178,1.132529139269488,2.2730672,2.997208,-0.051520392
1.1323232650756836,1.1296865144348853,2.2779474,2.9920716,-0.076527245
1.1313369274139404,1.1323634917265892,2.2693415,2.9956138,-0.05430947
1.1342755556106567,1.1313752483921247,2.2738261,2.9970512,-0.06354065
1.1306205987930298,1.1343168692522452,2.2669692,3.005028,-0.04146382
1.122422695159912,1.130657158804921,2.2790897,2.9971929,-0.0683797
1.12296462059021,1.122450422245149,2.3026843,2.9820795,-0.13488963
1.1095577478408811,1.122994333533902,2.2947435,2.9817133,-0.1324788
1.1185556650161743,1.1095742206458117,2.3365433,2.9620528,-0.24052696
1.1181930303573608,1.1185810538856242,2.3059938,2.9764607,-0.17129296
1.1192693710327148,1.1182181470123937,2.3086898,2.97085,-0.16638616
1.1187559366226196,1.1192937140401182,2.3128421,2.980336,-0.15923056
1.123342990875244,1.1187811755170405,2.3093011,2.9717355,-0.16054946
1.128795504570007,1.1233723103764877,2.2969046,2.9844294,-0.12757823
1.133118748664856,1.12882991613523,2.283536,2.9974341,-0.085851006
1.1281843185424805,1.1331577358554814,2.272409,3.0070262,-0.05243162
1.1372811794281006,1.1282168120230258,2.290032,2.9986203,-0.089557424
1.1388484239578247,1.1373261206517102,2.259085,3.0116704,-0.018210903
1.1337097883224487,1.1388973446265622,2.2507837,3.0074844,-0.002691462
1.123368263244629,1.1337492564884093,2.2721405,3.0065396,-0.045771386
1.1378376483917236,1.123396502583206,2.300755,2.9870713,-0.13158038
1.1353315114974976,1.137885229196863,2.2534695,3.0052507,-0.0105125625
1.1453442573547363,1.1353744004489934,2.2622926,3.0087569,-0.037700266
1.1384464502334597,1.1453974087882208,2.2429142,3.0397298,0.038994573
1.1422044038772583,1.138489938901522,2.2655144,3.0157642,-0.0077254158
1.1453834772109983,1.1422579285323404,2.2419696,3.0151882,0.023144947
1.1407841444015503,1.1454428988050191,2.2313588,3.0188332,0.049033076
1.1428048610687256,1.1408343782145889,2.248301,3.0166554,0.010112739
1.143746018409729,1.1428600289808841,2.2389197,3.0139182,0.02894291
1.1509333848953247,1.143802737893787,2.236136,3.0155587,0.03641805
1.1600254774093628,1.151002261423935,2.21633,3.0311341,0.09212056
1.1556684970855713,1.1601158149713975,2.1875458,3.0454862,0.16484419
1.1551345586776731,1.1557469723760045,2.2026796,3.0407405,0.1290665
1.1482638120651243,1.1552136146287104,2.2017555,3.0353763,0.1268075
1.1477497816085815,1.148328565496685,2.2226512,3.0234287,0.07229232
1.1512778997421265,1.1478135653882184,2.2241957,3.022534,0.068211436
1.1500862836837766,1.1513485835883999,2.2135425,3.0286732,0.09621533
1.1599044799804688,1.1501545651182725,2.2171545,3.0266004,0.08675863
