Actual,Predicted,TCN_trend,TCN_volatility,TCN_momentum
22064.509765625,22265.274317038544,2.9628167,0.94659245,2.959208
22242.44921875,22381.69112503347,2.9728422,0.79506034,2.9718406
22271.669921875,22558.23176611384,2.9757621,0.87016076,2.9715538
22425.830078125,22590.891240809673,2.9724147,0.83371246,2.9727457
22496.98046875,22749.692274383055,2.9721498,0.81911385,2.9713397
23086.650390625,22824.659656539523,2.9724493,0.78898346,2.9734657
23344.5390625,23432.04566941127,2.9816518,0.73192406,2.9794514
23249.650390625,23699.21642806423,2.984733,0.6816148,2.9845047
23115.9609375,23603.25716261208,2.9857936,0.66128397,2.985248
23352.689453125,23462.875313013777,2.9807522,0.719216,2.9810162
23499.3203125,23707.65674240257,2.9823155,0.6800201,2.982235
23566.5390625,23860.43178603279,2.9842892,0.6337867,2.984382
23638.560546875,23930.76681840696,2.9870734,0.60515386,2.9862287
23527.009765625,24003.648569710025,2.9870696,0.6219659,2.9865813
23695.58984375,23890.315274330493,2.9858441,0.6045604,2.9864407
23767.4296875,24063.026893434235,2.9859502,0.6031468,2.9867024
23934.98046875,24137.874756357014,2.9866676,0.57720256,2.987927
24036.109375,24310.04804872153,2.9885592,0.56507975,2.9888673
24122.400390625,24414.111771863045,2.9890814,0.5544968,2.9896743
23999.169921875,24502.834702862892,2.9896078,0.54694587,2.9902043
23629.580078125,24376.50936660427,2.988455,0.5493111,2.989628
24027.650390625,23996.91103467037,2.986193,0.57253754,2.986763
24226.490234375,24404.57631591279,2.9880989,0.5732229,2.987735
24038.189453125,24610.87073983646,2.9900117,0.5136699,2.990651
